Sending Node,Packet Type, Channel Access Delay
RSUExampleScenario.node[3], ,0.000006842977
RSUExampleScenario.node[2], ,0.0000005408
RSUExampleScenario.node[0], ,0.000010014314
RSUExampleScenario.node[4], ,0.000008965965
RSUExampleScenario.node[6], ,0.00000469761
RSUExampleScenario.node[1], ,0.000000162516
RSUExampleScenario.node[7], ,0.000012000682
RSUExampleScenario.node[5], ,0.000012154325
RSUExampleScenario.node[3], ,0.000012746635
RSUExampleScenario.node[2], ,0.0000064447
RSUExampleScenario.node[0], ,0.000002911233
RSUExampleScenario.node[4], ,0.00000185635
RSUExampleScenario.node[6], ,0.000010581992
RSUExampleScenario.node[1], ,0.000006040314
RSUExampleScenario.node[7], ,0.000004880833
RSUExampleScenario.node[5], ,0.000005035476
RSUExampleScenario.node[3], ,0.000005628848
RSUExampleScenario.node[2], ,0.000012327138
RSUExampleScenario.node[0], ,0.000008786589
RSUExampleScenario.node[4], ,0.000007725081
RSUExampleScenario.node[6], ,0.000003444734
RSUExampleScenario.node[1], ,0.000011896543
RSUExampleScenario.node[7], ,0.000010739344
RSUExampleScenario.node[5], ,0.000010894952
RSUExampleScenario.node[3], ,0.000011489373
RSUExampleScenario.node[2], ,0.000005187805
RSUExampleScenario.node[0], ,0.000001640319
RSUExampleScenario.node[4], ,0.000000572231
RSUExampleScenario.node[6], ,0.000009285805
RSUExampleScenario.node[1], ,0.000004731053
RSUExampleScenario.node[7], ,0.000003576083
RSUExampleScenario.node[5], ,0.000003732646
RSUExampleScenario.node[3], ,0.000004327953
RSUExampleScenario.node[2], ,0.000011026585
RSUExampleScenario.node[0], ,0.000007472189
RSUExampleScenario.node[4], ,0.000006397514
RSUExampleScenario.node[6], ,0.000002105082
RSUExampleScenario.node[1], ,0.000010543811
RSUExampleScenario.node[7], ,0.000009391037
RSUExampleScenario.node[5], ,0.000009548534
RSUExampleScenario.node[3], ,0.000010144719
RSUExampleScenario.node[2], ,0.000003843545
RSUExampleScenario.node[0], ,0.000000282232
RSUExampleScenario.node[4], ,0.000012200984
RSUExampleScenario.node[6], ,0.000007902516
RSUExampleScenario.node[1], ,0.000003334675
RSUExampleScenario.node[7], ,0.000002184001
RSUExampleScenario.node[5], ,0.000002342399
RSUExampleScenario.node[3], ,0.00000293948
RSUExampleScenario.node[2], ,0.00000963851
RSUExampleScenario.node[0], ,0.000006070157
RSUExampleScenario.node[4], ,0.000004982268
RSUExampleScenario.node[6], ,0.000000677786
RSUExampleScenario.node[1], ,0.000009103433
RSUExampleScenario.node[7], ,0.000007954829
RSUExampleScenario.node[5], ,0.000008114182
RSUExampleScenario.node[3], ,0.000008712078
RSUExampleScenario.node[2], ,0.000002411349
RSUExampleScenario.node[0], ,0.000011835983
RSUExampleScenario.node[4], ,0.000010741517
RSUExampleScenario.node[6], ,0.000006431013
RSUExampleScenario.node[1], ,0.000001850144
RSUExampleScenario.node[7], ,0.000000703613
RSUExampleScenario.node[5], ,0.000000863941
RSUExampleScenario.node[3], ,0.000001462654
RSUExampleScenario.node[2], ,0.000008162097
RSUExampleScenario.node[0], ,0.000004579736
RSUExampleScenario.node[4], ,0.000003478675
RSUExampleScenario.node[6], ,0.000012162088
RSUExampleScenario.node[1], ,0.000007574627
RSUExampleScenario.node[7], ,0.000006430198
RSUExampleScenario.node[5], ,0.000006591526
RSUExampleScenario.node[3], ,0.000007191051
RSUExampleScenario.node[2], ,0.000000890603
RSUExampleScenario.node[0], ,0.000010301221
RSUExampleScenario.node[4], ,0.000009193529
